station,date,rainfall_mm,relative_humidity_percent,wind_ms,wet_bulb_c,evaporation_mm,cloud_cover_oktas,pressure_hpa,year,month_num
KUCHING,2019-07-18,0.0,71.2,1.9,24.1,5.0,7.0,1007.55,2019,7
KUCHING,2019-07-19,0.0,76.1,1.4,25.0,4.0,7.0,1007.8083333333332,2019,7
KUCHING,2019-07-20,1.4,79.4,1.8,26.2,3.0,6.8,1008.3166666666668,2019,7
KUCHING,2019-07-21,16.4,90.6,1.7,25.2,2.3,7.1,1008.9833333333332,2019,7
KUCHING,2019-07-22,10.4,92.2,1.9,24.5,3.2,7.0,1009.6916666666668,2019,7
KUCHING,2019-07-23,0.0,81.1,1.3,24.4,3.3,7.0,1009.5666666666668,2019,7
KUCHING,2019-07-24,20.0,85.4,1.9,24.9,3.3,6.9,1010.6458333333334,2019,7
KUCHING,2019-07-25,20.8,88.8,1.6,24.5,4.7,7.0,1011.375,2019,7
KUCHING,2019-07-26,0.0,86.3,1.5,24.4,3.0,7.0,1011.3083333333332,2019,7
KUCHING,2019-07-27,0.0,82.1,1.8,25.3,4.1,6.9,1010.525,2019,7
KUCHING,2019-07-28,0.4,78.7,1.5,25.0,4.0,6.8,1010.8125,2019,7
KUCHING,2019-07-29,0.0,77.6,1.7,25.8,5.0,7.0,1010.15,2019,7
KUCHING,2019-07-30,0.0,78.2,1.7,25.5,4.6,7.0,1009.9541666666668,2019,7
KUCHING,2019-07-31,0.0,76.8,1.9,25.1,5.5,7.0,1009.5375,2019,7
KUCHING,2019-08-01,0.0,75.0,2.1,25.1,4.8,6.9,1009.8333333333334,2019,8
KUCHING,2019-08-02,0.0,77.6,1.5,25.6,4.2,7.0,1010.1125,2019,8
KUCHING,2019-08-03,24.0,76.0,1.9,25.9,5.4,7.0,1009.4958333333332,2019,8
KUCHING,2019-08-04,0.0,80.0,1.8,25.3,4.1,7.0,1009.1208333333332,2019,8
KUCHING,2019-08-05,0.0,73.3,2.4,25.1,5.8,7.0,1008.45,2019,8
KUCHING,2019-08-06,0.0,74.8,2.0,24.7,5.5,7.0,1008.6541666666668,2019,8
KUCHING,2019-08-07,0.0,73.9,1.9,24.2,4.2,7.0,1008.35,2019,8
KUCHING,2019-08-08,0.0,73.4,2.2,24.1,4.6,7.0,1008.6375,2019,8
KUCHING,2019-08-09,0.0,70.8,2.2,24.4,4.8,7.0,1008.1041666666666,2019,8
KUCHING,2019-08-10,0.0,70.6,2.3,24.8,6.3,7.0,1008.5958333333332,2019,8
KUCHING,2019-08-11,0.0,68.5,1.8,25.3,6.5,6.9,1008.6416666666668,2019,8
KUCHING,2019-08-12,2.4,76.4,1.9,25.1,6.1,6.8,1009.3291666666668,2019,8
KUCHING,2019-08-13,12.4,80.3,1.6,24.8,5.1,7.0,1009.9625,2019,8
KUCHING,2019-08-14,27.0,84.5,1.6,24.8,7.0,7.0,1010.7625,2019,8
KUCHING,2019-08-15,0.0,86.5,1.4,25.4,2.7,7.0,1011.3416666666668,2019,8
KUCHING,2019-08-16,0.0,77.1,2.0,25.5,5.4,7.0,1010.4375,2019,8
KUCHING,2019-08-17,3.6,74.6,1.9,24.9,4.7,7.0,1010.7625,2019,8
KUCHING,2019-08-18,6.0,88.5,1.2,24.4,0.8,7.0,1011.5958333333332,2019,8
KUCHING,2019-08-19,0.2,77.8,2.0,24.8,4.6,6.8,1010.6958333333332,2019,8
KUCHING,2019-08-20,0.0,80.3,2.9,24.6,6.4,7.0,1010.3166666666668,2019,8
KUCHING,2019-08-21,4.4,77.8,2.0,24.6,6.2,7.0,1009.2208333333332,2019,8
KUCHING,2019-08-22,7.2,87.0,1.6,24.9,1.7,7.0,1010.9583333333334,2019,8
KUCHING,2019-08-23,13.2,87.0,1.6,25.0,4.9,7.0,1010.8958333333334,2019,8
KUCHING,2019-08-24,0.2,84.0,1.6,24.8,3.6,7.0,1010.425,2019,8
KUCHING,2019-08-25,6.2,84.0,1.6,24.7,4.2,7.0,1010.3958333333334,2019,8
KUCHING,2019-08-26,15.2,89.0,1.1,24.5,3.6,7.0,1010.5125,2019,8
KUCHING,2019-08-27,28.4,87.4,1.4,24.7,3.5,7.0,1010.2458333333332,2019,8
KUCHING,2019-08-28,9.6,88.8,2.1,23.8,1.9,7.0,1011.0625,2019,8
KUCHING,2019-08-29,0.0,77.8,1.9,24.4,4.6,7.0,1009.5333333333332,2019,8
KUCHING,2019-08-30,3.2,72.0,1.4,24.1,4.7,7.0,1008.1458333333334,2019,8
KUCHING,2019-08-31,2.0,79.2,1.5,25.2,3.3,7.0,1008.1708333333332,2019,8
KUCHING,2019-09-01,0.2,79.3,1.3,25.7,5.4,7.0,1009.3708333333332,2019,9
KUCHING,2019-09-02,4.2,78.3,1.7,25.3,4.7,7.0,1009.8625,2019,9
KUCHING,2019-09-03,0.0,76.1,1.8,25.8,5.6,7.0,1008.85,2019,9
KUCHING,2019-09-04,0.0,73.0,1.8,25.6,5.6,7.0,1009.225,2019,9
KUCHING,2019-09-05,0.0,71.9,2.0,24.8,6.1,6.9,1009.7083333333334,2019,9
KUCHING,2019-09-06,0.0,72.1,1.8,25.2,6.2,7.0,1009.7291666666666,2019,9
KUCHING,2019-09-07,0.0,72.3,2.0,25.5,5.2,7.1,1010.05,2019,9
KUCHING,2019-09-08,0.0,74.2,1.8,25.6,4.7,7.0,1010.725,2019,9
KUCHING,2019-09-09,0.0,82.1,1.7,26.3,3.3,7.0,1010.5916666666668,2019,9
KUCHING,2019-09-10,11.0,80.4,1.5,26.0,5.2,7.0,1011.1083333333332,2019,9
KUCHING,2019-09-11,2.6,81.5,1.6,25.0,4.3,5.6,1012.4583333333334,2019,9
KUCHING,2019-09-12,2.6,82.8,1.7,24.5,2.5,7.0,1012.0875,2019,9
KUCHING,2019-09-13,0.0,81.1,1.4,24.5,5.2,7.0,1011.225,2019,9
KUCHING,2019-09-14,0.0,74.7,2.1,24.0,4.7,7.0,1010.6458333333334,2019,9
KUCHING,2019-09-15,0.0,77.0,1.0,23.4,2.0,7.0,1010.2208333333332,2019,9
KUCHING,2019-09-16,0.0,76.3,1.4,24.1,4.9,7.0,1009.7208333333332,2019,9
KUCHING,2019-09-17,0.0,78.1,1.4,24.5,3.8,7.0,1010.05,2019,9
KUCHING,2019-09-18,0.0,77.9,1.8,25.2,3.8,7.0,1010.4375,2019,9
KUCHING,2019-09-19,0.0,78.8,1.4,25.9,4.0,7.0,1010.6541666666668,2019,9
KUCHING,2019-09-20,0.0,81.8,1.9,26.0,3.1,7.0,1010.1166666666668,2019,9
KUCHING,2019-09-21,3.4,77.7,1.6,25.6,4.1,7.0,1010.0166666666668,2019,9
KUCHING,2019-09-22,2.4,85.0,1.7,24.8,3.2,7.3,1010.8916666666668,2019,9
KUCHING,2019-09-23,11.0,78.6,2.0,25.1,5.6,7.0,1011.35,2019,9
KUCHING,2019-09-24,37.4,85.0,1.6,25.8,3.0,7.0,1010.6125,2019,9
KUCHING,2019-09-25,2.2,88.8,1.9,25.6,2.7,7.0,1010.7208333333332,2019,9
KUCHING,2019-09-26,1.2,91.5,1.8,25.0,0.1,7.0,1011.8541666666666,2019,9
KUCHING,2019-09-27,8.2,83.3,2.0,24.8,3.5,7.0,1012.1625,2019,9
KUCHING,2019-09-28,27.2,79.8,1.8,24.8,3.3,6.9,1011.675,2019,9
KUCHING,2019-09-29,15.4,85.5,1.7,24.5,2.6,7.0,1011.9083333333332,2019,9
KUCHING,2019-09-30,12.6,85.8,2.1,24.8,3.7,7.0,1011.6416666666668,2019,9
KUCHING,2019-10-01,4.1,86.9,1.4,24.5,4.2,7.0,1011.8541666666666,2019,10
KUCHING,2019-10-02,10.4,80.7,1.6,24.5,2.7,7.0,1011.9541666666668,2019,10
KUCHING,2019-10-03,23.6,86.9,1.7,24.5,3.7,7.1,1011.6041666666666,2019,10
KUCHING,2019-10-04,1.8,89.5,1.6,24.2,2.1,7.0,1011.8833333333332,2019,10
KUCHING,2019-10-05,0.6,84.2,1.4,24.3,2.0,7.0,1010.2208333333332,2019,10
KUCHING,2019-10-06,2.6,83.4,2.1,24.6,3.5,7.0,1010.1541666666668,2019,10
KUCHING,2019-10-07,3.8,89.5,1.7,24.4,2.0,7.0,1010.7291666666666,2019,10
KUCHING,2019-10-08,21.2,84.2,1.9,24.1,2.9,7.0,1010.2916666666666,2019,10
KUCHING,2019-10-09,0.0,86.1,1.6,24.6,3.8,7.0,1010.5541666666668,2019,10
KUCHING,2019-10-10,0.0,83.1,1.8,24.3,3.2,7.0,1010.9208333333332,2019,10
KUCHING,2019-10-11,0.0,80.3,1.7,24.5,3.7,7.0,1010.6166666666668,2019,10
KUCHING,2019-10-12,1.8,81.1,1.3,24.9,3.4,7.0,1009.6708333333332,2019,10
KUCHING,2019-10-13,1.4,89.4,1.7,24.5,1.7,7.0,1010.4083333333332,2019,10
KUCHING,2019-10-14,0.2,80.9,1.5,25.1,3.8,7.0,1010.2791666666668,2019,10
KUCHING,2019-10-15,1.0,90.0,1.3,25.7,1.5,7.0,1010.3375,2019,10
KUCHING,2019-10-16,0.0,82.8,1.7,25.0,4.2,7.0,1010.0958333333332,2019,10
KUCHING,2019-10-17,1.8,84.3,1.8,25.1,3.9,7.0,1009.225,2019,10
KUCHING,2019-10-18,15.2,88.2,1.7,24.9,3.3,7.0,1009.7333333333332,2019,10
KUCHING,2019-10-19,72.6,91.4,1.6,24.7,3.3,7.0,1010.4958333333332,2019,10
KUCHING,2019-10-20,8.6,89.3,1.1,25.4,1.6,7.0,1010.0166666666668,2019,10
KUCHING,2019-10-21,20.0,87.0,1.8,25.8,4.1,7.0,1008.4583333333334,2019,10
KUCHING,2019-10-22,3.2,87.6,1.5,24.9,2.0,7.0,1008.1541666666668,2019,10
KUCHING,2019-10-23,24.6,90.5,1.8,24.9,3.1,7.0,1008.8416666666668,2019,10
KUCHING,2019-10-24,37.6,90.8,1.5,25.0,2.5,7.0,1009.5333333333332,2019,10
KUCHING,2019-10-25,1.2,86.0,1.5,25.4,2.3,6.9,1009.875,2019,10
KUCHING,2019-10-26,29.4,88.8,1.7,25.3,3.1,7.0,1009.4125,2019,10
KUCHING,2019-10-27,4.2,85.8,1.8,25.0,3.9,7.0,1008.6166666666668,2019,10
KUCHING,2019-10-28,26.4,90.3,1.4,24.3,5.4,7.0,1009.8583333333332,2019,10
KUCHING,2019-10-29,30.0,85.8,1.4,23.9,5.8,7.0,1009.475,2019,10
KUCHING,2019-10-30,33.6,84.2,1.4,24.5,5.3,7.0,1008.7208333333332,2019,10
KUCHING,2019-10-31,0.6,89.3,1.4,24.5,1.8,7.4,1008.9833333333332,2019,10
KUCHING,2019-11-01,2.4,82.5,1.8,24.4,4.2,7.0,1009.9208333333332,2019,11
KUCHING,2019-11-02,0.2,83.6,1.7,24.0,3.3,7.0,1009.9041666666668,2019,11
KUCHING,2019-11-03,1.0,83.2,1.6,24.4,2.9,7.0,1010.6166666666668,2019,11
KUCHING,2019-11-04,5.0,84.9,1.4,24.7,3.3,7.1,1011.1375,2019,11
KUCHING,2019-11-05,1.8,86.6,1.3,24.3,3.3,7.0,1010.1416666666668,2019,11
KUCHING,2019-11-06,0.0,84.4,1.3,25.1,3.0,7.0,1009.1125,2019,11
KUCHING,2019-11-07,5.2,81.4,1.3,24.5,4.1,7.0,1009.5041666666668,2019,11
KUCHING,2019-11-08,11.6,85.8,1.3,24.0,3.4,7.0,1010.8958333333334,2019,11
KUCHING,2019-11-09,12.8,85.9,1.5,24.2,2.8,7.2,1011.7,2019,11
KUCHING,2019-11-10,5.2,83.5,1.2,25.2,3.7,7.0,1009.9,2019,11
KUCHING,2019-11-11,4.8,80.1,1.7,25.6,4.0,7.0,1008.8583333333332,2019,11
KUCHING,2019-11-12,3.2,84.0,1.7,25.5,2.0,7.0,1010.125,2019,11
KUCHING,2019-11-13,64.2,88.1,1.9,24.5,3.3,7.1,1010.9791666666666,2019,11
KUCHING,2019-11-14,0.0,79.4,1.6,24.6,4.6,7.0,1010.4708333333332,2019,11
KUCHING,2019-11-15,15.8,84.1,1.7,24.9,4.2,6.8,1009.8083333333332,2019,11
KUCHING,2019-11-16,8.4,85.1,1.8,25.1,2.7,6.8,1010.2333333333332,2019,11
KUCHING,2019-11-17,0.8,86.0,1.7,25.0,2.7,7.0,1010.6083333333332,2019,11
KUCHING,2019-11-18,1.6,88.5,1.7,24.8,2.0,7.0,1010.6375,2019,11
KUCHING,2019-11-19,1.2,83.2,1.6,24.6,2.3,7.0,1009.95,2019,11
KUCHING,2019-11-20,6.4,82.0,1.9,24.8,4.2,6.8,1009.4875,2019,11
KUCHING,2019-11-21,47.8,87.8,1.7,25.0,4.7,7.0,1009.8208333333332,2019,11
KUCHING,2019-11-22,27.6,89.3,2.0,24.5,3.2,7.1,1010.6875,2019,11
KUCHING,2019-11-23,10.8,85.1,1.9,24.4,3.7,6.8,1010.575,2019,11
KUCHING,2019-11-24,10.8,89.1,1.8,24.2,1.9,7.0,1010.75,2019,11
KUCHING,2019-11-25,2.2,83.8,1.3,24.3,3.1,7.0,1010.3791666666668,2019,11
KUCHING,2019-11-26,3.6,88.3,1.2,24.7,2.3,6.8,1009.6833333333332,2019,11
KUCHING,2019-11-27,0.0,81.9,1.5,25.0,3.4,7.0,1008.4416666666668,2019,11
KUCHING,2019-11-28,2.8,83.3,1.7,25.3,3.0,6.8,1008.4458333333332,2019,11
KUCHING,2019-11-29,1.8,88.0,1.9,25.1,2.7,6.9,1008.8583333333332,2019,11
KUCHING,2019-11-30,10.4,82.8,1.5,25.5,6.2,7.0,1008.9583333333334,2019,11
KUCHING,2019-12-01,17.2,90.3,1.7,25.1,2.1,7.2,1009.0041666666668,2019,12
KUCHING,2019-12-02,53.6,90.3,1.9,24.6,2.8,7.3,1009.4333333333332,2019,12
KUCHING,2019-12-03,0.0,86.5,1.8,24.3,1.8,7.1,1010.4166666666666,2019,12
KUCHING,2019-12-04,2.0,89.1,1.8,24.6,1.9,7.0,1010.675,2019,12
KUCHING,2019-12-05,12.8,90.0,1.9,24.6,1.2,7.0,1011.2875,2019,12
KUCHING,2019-12-06,34.8,93.6,1.2,24.5,2.6,7.2,1011.4333333333332,2019,12
KUCHING,2019-12-07,18.8,95.9,1.5,24.5,1.0,7.3,1011.4208333333332,2019,12
KUCHING,2019-12-08,34.2,88.3,2.0,24.4,1.9,7.1,1011.4666666666668,2019,12
KUCHING,2019-12-09,0.2,86.0,2.3,24.4,3.8,7.2,1011.6416666666668,2019,12
KUCHING,2019-12-10,0.6,83.1,2.0,24.7,2.4,7.0,1010.175,2019,12
KUCHING,2019-12-11,60.0,89.2,1.7,23.9,3.3,7.3,1010.0333333333332,2019,12
KUCHING,2019-12-12,5.2,86.0,1.9,24.0,3.6,7.1,1010.7958333333332,2019,12
KUCHING,2019-12-13,2.4,81.7,1.7,24.4,3.3,7.1,1010.8041666666668,2019,12
KUCHING,2019-12-14,3.0,83.2,1.6,24.9,3.1,7.0,1010.5541666666668,2019,12
KUCHING,2019-12-15,0.2,85.9,1.8,24.8,2.8,6.9,1009.5625,2019,12
KUCHING,2019-12-16,3.0,87.3,1.3,24.7,1.7,7.0,1009.1916666666668,2019,12
KUCHING,2019-12-17,17.8,84.7,1.9,24.8,2.8,6.9,1009.6333333333332,2019,12
KUCHING,2019-12-18,0.0,84.9,1.5,24.6,2.0,7.2,1010.9208333333332,2019,12
KUCHING,2019-12-19,0.0,83.5,1.5,25.0,2.2,7.0,1010.6666666666666,2019,12
KUCHING,2019-12-20,1.0,89.4,1.0,24.8,1.5,6.9,1009.7541666666668,2019,12
KUCHING,2019-12-21,88.6,85.0,1.8,25.1,3.3,6.7,1009.3791666666668,2019,12
KUCHING,2019-12-22,20.4,95.5,1.2,24.4,0.8,7.4,1010.5666666666668,2019,12
KUCHING,2019-12-23,1.2,87.0,1.5,24.8,1.8,7.0,1010.8375,2019,12
KUCHING,2019-12-24,6.5,84.3,2.2,24.8,4.0,6.7,1011.0,2019,12
KUCHING,2019-12-25,0.0,83.4,1.4,25.0,2.5,6.8,1010.3666666666668,2019,12
KUCHING,2019-12-26,2.6,85.5,1.3,25.3,2.4,7.0,1010.6958333333332,2019,12
KUCHING,2019-12-27,56.2,88.0,1.9,24.9,4.4,7.0,1010.7458333333332,2019,12
KUCHING,2019-12-28,6.8,90.3,1.8,24.7,2.0,7.0,1010.8791666666668,2019,12
KUCHING,2019-12-29,59.0,95.3,1.1,24.9,3.3,7.3,1011.1375,2019,12
KUCHING,2019-12-30,22.8,95.0,1.3,24.8,0.7,7.2,1011.2458333333332,2019,12
KUCHING,2019-12-31,55.8,94.9,1.8,24.4,3.3,7.5,1012.0583333333332,2019,12
KUCHING,2020-01-01,23.6,93.7,1.6,24.9,1.0,7.2,1012.1625,2020,1
KUCHING,2020-01-02,15.2,89.7,1.8,25.5,1.9,7.1,1012.3458333333332,2020,1
KUCHING,2020-01-03,43.4,91.6,1.4,25.1,1.9,7.1,1011.5041666666668,2020,1
KUCHING,2020-01-04,21.6,91.1,1.5,25.2,1.6,7.0,1009.425,2020,1
KUCHING,2020-01-05,43.0,93.9,1.6,24.7,1.5,7.0,1009.6166666666668,2020,1
KUCHING,2020-01-06,0.6,87.8,1.5,24.7,1.5,7.2,1009.9875,2020,1
KUCHING,2020-01-07,2.0,86.8,1.6,24.6,1.9,7.0,1009.9625,2020,1
KUCHING,2020-01-08,4.4,85.9,2.0,25.4,2.7,7.0,1009.0083333333332,2020,1
KUCHING,2020-01-09,1.6,80.7,2.5,25.5,4.0,7.0,1008.2041666666668,2020,1
KUCHING,2020-01-10,116.8,95.7,1.3,24.9,3.3,7.5,1008.5083333333332,2020,1
KUCHING,2020-01-11,2.0,89.6,2.0,24.4,1.2,7.3,1009.375,2020,1
KUCHING,2020-01-12,7.0,86.1,2.0,24.7,2.4,7.0,1009.6875,2020,1
KUCHING,2020-01-13,0.0,81.8,1.8,24.8,4.3,7.0,1008.7375,2020,1
KUCHING,2020-01-14,9.4,82.3,2.1,25.0,3.0,7.0,1009.5083333333332,2020,1
KUCHING,2020-01-15,0.2,85.7,1.8,25.4,1.9,7.0,1009.8958333333334,2020,1
KUCHING,2020-01-16,8.8,92.3,1.2,25.1,3.1,7.0,1010.5958333333332,2020,1
KUCHING,2020-01-17,9.4,86.8,1.3,25.6,2.2,7.0,1011.1833333333332,2020,1
KUCHING,2020-01-18,28.4,89.4,1.7,25.4,1.6,7.0,1011.1333333333332,2020,1
KUCHING,2020-01-19,37.2,93.6,1.7,24.9,1.4,7.1,1011.5416666666666,2020,1
KUCHING,2020-01-20,2.6,93.3,1.6,24.6,2.0,7.4,1012.1125,2020,1
KUCHING,2020-01-21,18.0,84.8,1.9,25.4,3.7,7.0,1012.7958333333332,2020,1
KUCHING,2020-01-22,11.2,88.3,2.0,25.9,3.0,6.6,1011.9041666666668,2020,1
KUCHING,2020-01-23,0.0,84.0,2.5,25.5,4.1,6.8,1010.8416666666668,2020,1
KUCHING,2020-01-24,9.4,81.1,1.9,24.6,2.1,7.0,1011.3583333333332,2020,1
KUCHING,2020-01-25,0.0,83.3,1.8,25.5,3.6,6.9,1010.5375,2020,1
KUCHING,2020-01-26,9.4,89.1,1.8,25.4,2.2,7.0,1010.1416666666668,2020,1
KUCHING,2020-01-27,6.8,88.8,1.6,25.8,1.8,7.0,1010.0583333333332,2020,1
KUCHING,2020-01-28,12.6,90.3,1.5,25.9,1.5,7.0,1010.3166666666668,2020,1
KUCHING,2020-01-29,30.2,94.2,1.4,25.4,1.5,7.1,1011.2208333333332,2020,1
KUCHING,2020-01-30,28.2,95.5,1.6,24.8,1.8,7.3,1011.3666666666668,2020,1
KUCHING,2020-01-31,0.0,84.8,2.0,24.8,3.7,7.0,1011.6375,2020,1
KUCHING,2020-02-01,1.6,83.5,2.4,24.6,4.5,6.7,1011.55,2020,2
KUCHING,2020-02-02,0.4,84.6,2.1,25.1,3.6,7.0,1012.2708333333334,2020,2
KUCHING,2020-02-03,20.6,84.1,1.8,25.0,1.6,7.0,1012.0083333333332,2020,2
KUCHING,2020-02-04,1.8,87.8,1.5,24.8,1.9,7.0,1011.2625,2020,2
KUCHING,2020-02-05,65.0,95.7,1.6,24.1,3.3,7.5,1011.1333333333332,2020,2
KUCHING,2020-02-06,3.2,89.4,1.9,24.1,1.9,7.0,1011.5708333333332,2020,2
KUCHING,2020-02-07,0.0,82.3,1.9,24.6,3.5,7.0,1012.025,2020,2
KUCHING,2020-02-08,0.0,83.6,1.7,24.6,3.7,7.0,1011.4958333333332,2020,2
KUCHING,2020-02-09,16.4,80.7,2.0,24.9,3.8,7.0,1011.1166666666668,2020,2
KUCHING,2020-02-10,1.0,86.0,1.8,24.8,3.6,6.9,1012.0833333333334,2020,2
KUCHING,2020-02-11,0.6,86.0,1.6,24.9,3.4,6.6,1012.275,2020,2
KUCHING,2020-02-12,35.6,90.7,1.2,25.2,3.0,7.0,1012.8916666666668,2020,2
KUCHING,2020-02-13,3.6,86.9,2.1,25.2,1.5,7.0,1011.5833333333334,2020,2
KUCHING,2020-02-14,0.0,83.8,1.6,25.1,4.1,6.8,1010.5125,2020,2
KUCHING,2020-02-15,17.4,84.7,1.3,25.5,3.4,6.9,1011.2541666666668,2020,2
KUCHING,2020-02-16,5.0,83.8,2.3,24.9,4.6,7.1,1011.9333333333332,2020,2
KUCHING,2020-02-17,10.6,91.5,1.4,24.0,2.4,7.1,1013.5416666666666,2020,2
KUCHING,2020-02-18,0.0,82.7,1.8,24.2,3.8,7.0,1012.5333333333332,2020,2
KUCHING,2020-02-19,7.4,85.0,2.6,24.9,4.4,7.0,1011.9833333333332,2020,2
KUCHING,2020-02-20,3.6,82.7,3.0,25.1,3.1,7.0,1011.4333333333332,2020,2
KUCHING,2020-02-21,15.4,83.8,2.9,25.5,3.9,6.9,1011.9,2020,2
KUCHING,2020-02-22,152.8,95.4,1.9,24.8,3.3,7.8,1012.6708333333332,2020,2
KUCHING,2020-02-23,20.0,94.2,1.9,24.9,0.1,7.5,1011.9125,2020,2
KUCHING,2020-02-24,17.4,87.5,2.3,24.7,0.5,7.0,1011.1541666666668,2020,2
KUCHING,2020-02-25,8.4,87.8,1.7,25.3,4.9,7.0,1010.3125,2020,2
KUCHING,2020-02-26,90.2,97.0,1.0,24.6,3.3,7.5,1010.9125,2020,2
KUCHING,2020-02-27,11.0,86.8,2.2,25.3,3.0,7.0,1010.3166666666668,2020,2
KUCHING,2020-02-28,6.2,91.5,1.6,25.0,0.8,7.0,1009.8916666666668,2020,2
KUCHING,2020-02-29,4.6,86.5,1.7,25.4,1.9,7.0,1009.3458333333332,2020,2
KUCHING,2020-03-01,0.4,86.3,2.1,25.7,2.6,7.0,1009.5625,2020,3
KUCHING,2020-03-02,0.0,83.6,1.9,25.7,4.2,6.8,1009.4583333333334,2020,3
KUCHING,2020-03-03,87.6,95.6,1.5,24.8,3.3,7.1,1010.5083333333332,2020,3
KUCHING,2020-03-04,27.4,89.4,1.6,25.3,3.5,7.0,1010.15,2020,3
KUCHING,2020-03-05,1.0,88.1,1.3,24.5,3.1,7.4,1011.5416666666666,2020,3
KUCHING,2020-03-06,0.0,85.7,1.5,25.1,2.9,7.0,1012.075,2020,3
KUCHING,2020-03-07,3.6,85.8,1.5,25.5,2.3,7.0,1012.0125,2020,3
KUCHING,2020-03-08,0.0,85.0,1.8,25.6,3.8,7.0,1010.5833333333334,2020,3
KUCHING,2020-03-09,3.6,86.5,1.7,25.6,3.7,7.0,1009.5916666666668,2020,3
KUCHING,2020-03-10,0.0,85.7,1.6,26.0,3.6,7.0,1009.5708333333332,2020,3
KUCHING,2020-03-11,0.6,84.0,2.0,26.2,4.0,7.0,1010.0041666666668,2020,3
KUCHING,2020-03-12,1.4,84.3,1.8,26.4,4.1,6.7,1011.1666666666666,2020,3
KUCHING,2020-03-13,8.4,88.1,1.6,25.7,3.1,7.0,1011.55,2020,3
KUCHING,2020-03-14,0.0,84.0,1.5,25.7,3.5,7.0,1011.0791666666668,2020,3
KUCHING,2020-03-15,2.2,84.5,2.6,26.2,5.6,6.8,1010.2291666666666,2020,3
KUCHING,2020-03-16,78.2,84.1,2.1,25.5,3.3,6.8,1011.25,2020,3
KUCHING,2020-03-17,34.0,87.9,1.7,25.5,3.5,7.0,1011.5708333333332,2020,3
KUCHING,2020-03-18,32.4,92.1,1.7,25.6,0.8,7.2,1010.6041666666666,2020,3
KUCHING,2020-03-19,6.0,92.4,1.6,25.6,2.6,7.0,1010.7125,2020,3
KUCHING,2020-03-20,4.0,95.3,1.3,24.5,1.0,7.0,1012.2875,2020,3
KUCHING,2020-03-21,0.0,83.0,1.4,24.6,4.1,7.0,1011.875,2020,3
KUCHING,2020-03-22,1.2,88.9,1.4,25.5,2.2,7.0,1011.0208333333334,2020,3
KUCHING,2020-03-23,0.0,86.0,1.5,25.5,4.4,7.0,1010.575,2020,3
KUCHING,2020-03-24,0.0,85.3,1.6,25.8,3.9,7.0,1009.4375,2020,3
KUCHING,2020-03-25,25.6,86.8,1.6,26.0,4.5,6.9,1008.3541666666666,2020,3
KUCHING,2020-03-26,33.2,98.0,1.4,24.3,1.6,7.5,1010.0666666666668,2020,3
KUCHING,2020-03-27,0.0,85.5,1.6,25.3,4.1,6.7,1010.1625,2020,3
KUCHING,2020-03-28,0.0,85.5,1.6,26.0,2.4,7.0,1009.6166666666668,2020,3
KUCHING,2020-03-29,22.0,86.9,1.4,25.8,3.5,7.0,1009.025,2020,3
KUCHING,2020-03-30,23.6,92.3,1.0,25.8,3.0,7.0,1009.5916666666668,2020,3
KUCHING,2020-03-31,0.0,84.1,1.4,26.2,4.2,7.0,1009.8708333333332,2020,3
KUCHING,2020-04-01,0.0,82.2,1.3,26.0,4.5,7.0,1009.65,2020,4
KUCHING,2020-04-02,0.0,82.5,1.9,25.8,4.1,7.0,1009.8916666666668,2020,4
KUCHING,2020-04-03,9.4,85.0,1.5,26.1,2.9,6.8,1010.2208333333332,2020,4
KUCHING,2020-04-04,1.8,83.1,1.4,26.4,5.7,7.0,1010.1291666666668,2020,4
KUCHING,2020-04-05,9.0,91.2,1.3,25.1,2.1,7.0,1010.9,2020,4
KUCHING,2020-04-06,20.0,90.4,1.2,25.3,3.8,7.0,1010.6291666666668,2020,4
KUCHING,2020-04-07,0.0,86.5,1.6,25.2,2.5,7.0,1010.4583333333334,2020,4
KUCHING,2020-04-08,0.0,81.3,1.5,25.2,4.3,7.0,1010.8291666666668,2020,4
KUCHING,2020-04-09,4.6,84.5,1.6,25.7,2.7,7.0,1011.2666666666668,2020,4
KUCHING,2020-04-10,21.8,90.7,1.5,25.5,1.1,7.1,1011.7041666666668,2020,4
KUCHING,2020-04-11,0.0,90.0,1.0,25.5,2.5,6.9,1012.3125,2020,4
KUCHING,2020-04-12,0.0,82.4,1.7,25.2,4.4,6.8,1010.5125,2020,4
KUCHING,2020-04-13,0.0,80.1,1.9,25.2,4.9,6.8,1010.3666666666668,2020,4
KUCHING,2020-04-14,0.0,79.7,1.8,25.4,4.3,6.9,1010.4666666666668,2020,4
KUCHING,2020-04-15,0.0,80.6,1.9,26.0,4.3,7.0,1010.7541666666668,2020,4
KUCHING,2020-04-16,3.8,85.1,1.4,25.8,2.3,7.0,1010.1541666666668,2020,4
KUCHING,2020-04-17,56.2,85.2,1.9,25.7,3.3,7.0,1010.3083333333332,2020,4
KUCHING,2020-04-18,13.6,88.2,1.5,24.3,1.1,7.0,1011.8291666666668,2020,4
KUCHING,2020-04-19,0.0,80.6,1.4,24.7,3.0,6.8,1010.7166666666668,2020,4
KUCHING,2020-04-20,0.0,82.0,1.8,26.0,3.8,7.0,1010.075,2020,4
KUCHING,2020-04-21,5.2,87.5,1.5,25.6,2.1,7.0,1009.6541666666668,2020,4
